LAU2011Level2Code,LAU2011Level2Name,EurostatLAU2011Level2Code,NRSoldLAU2011Level2Code,LAU2011Level1Code,LAU2011Level1Name,EurostatLAU2011Level1Code,NRSoldLAU2011Level1Code,NUTS2008Level3Code,NUTS2008Level3Name,NRSoldNUTS2008Level3Code,NUTS2008Level2Code,NUTS2008Level2Name,NRSoldNUTS2008Level2Code,NUTS2008Level1Code,NUTS2008Level1Name
S31000451,Bearsden,UKM3103005,3101605.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000452,Castlehill/Thorn,UKM3103006,3101606.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000453,Chapelton,UKM3103007,3101607.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000454,Westerton,UKM3103008,3101608.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000455,Kessington,UKM3103009,3101609.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000456,West Kirkintilloch and Torrance,UKM3103010,3101610.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000457,Hillhead and Broomhill,UKM3103011,3101611.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000458,Rosebank and Waterside,UKM3103012,3101612.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000459,East Harestanes and Twechar,UKM3103013,3101613.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000460,Kirkintilloch Central,UKM3103014,3101614.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000461,Lenzie,UKM3103015,3101615.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000462,South Lenzie,UKM3103016,3101616.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000463,Campsie,UKM3103017,3101617.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000464,Milton,UKM3103018,3101618.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000465,Kenmure and Baldernock,UKM3103019,3101619.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000466,Balmuildy and Park,UKM3103020,3101620.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000467,Cadder/Langbrae,UKM3103021,3101621.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000468,Auchinairn and Crowhill,UKM3103022,3101622.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000469,Woodhill West,UKM3103023,3101623.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000470,Woodhill East,UKM3103024,3101624.00,S30000015,East Dunbartonshire,UKM3103,31016.00,UKM31,East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond,310.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000471,Rhins South,UKM3200001,3111901.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000472,Rhins North,UKM3200002,3111902.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000473,Stranraer North,UKM3200003,3111903.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000474,Stranraer South,UKM3200004,3111904.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000475,Stranraer East,UKM3200005,3111905.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000476,Luce,UKM3200006,3111906.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000477,Whithorn,UKM3200007,3111907.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000478,Wigtown,UKM3200008,3111908.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000479,Cree,UKM3200009,3111909.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000480,Stewartry West,UKM3200010,3111910.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000481,Kirkcudbright - Tarff,UKM3200011,3111911.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000482,Kirkcudbright - Bengairn,UKM3200012,3111912.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000483,Stewartry North,UKM3200013,3111913.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000484,Castle Douglas - Dee,UKM3200014,3111914.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000485,Castle Douglas - Urr,UKM3200015,3111915.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000486,Dalbeattie - Craignair,UKM3200016,3111916.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000487,Dalbeattie - Milton,UKM3200017,3111917.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000488,Criffel,UKM3200018,3111918.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000489,Cairn Valley,UKM3200019,3111919.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000490,Sanquhar and District,UKM3200020,3111920.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000491,Kirkconnel,UKM3200021,3111921.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000492,Mid Nithsdale,UKM3200022,3111922.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000493,Lincluden,UKM3200023,3111923.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000494,Lochside,UKM3200024,3111924.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000495,Palmerston,UKM3200025,3111925.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000496,Maxwelltown,UKM3200026,3111926.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000497,Troqueer,UKM3200027,3111927.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000498,Loreburn,UKM3200028,3111928.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000499,Marchmount,UKM3200029,3111929.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000500,Lochar,UKM3200030,3111930.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000501,Heathhall,UKM3200031,3111931.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000502,Nithsdale East,UKM3200032,3111932.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000503,Georgetown,UKM3200033,3111933.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000504,Lochvale,UKM3200034,3111934.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000505,Caerlaverock,UKM3200035,3111935.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000506,Hoddom and Kinmount,UKM3200036,3111936.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000507,Annan West,UKM3200037,3111937.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000508,Annan Central,UKM3200038,3111938.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000509,Annan East,UKM3200039,3111939.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000510,Chapelcross,UKM3200040,3111940.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000511,Solway Border,UKM3200041,3111941.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000512,Canonbie and Kirtle,UKM3200042,3111942.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000513,Langholm and Upper Eskdale,UKM3200043,3111943.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000514,Dryfe and Lockerbie East,UKM3200044,3111944.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000515,Lockerbie and Upper Annandale,UKM3200045,3111945.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000516,Lochmaben,UKM3200046,3111946.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000517,Moffat,UKM3200047,3111947.00,S30000016,Dumfries and Galloway,UKM3200,31119.00,UKM32,Dumfries & Galloway,311.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000518,Stewarton East and Dunlop,UKM3301001,3122001.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000519,Stewarton Central,UKM3301002,3122002.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000520,Kilmaurs and Stewarton South,UKM3301003,3122003.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000521,North Kilmarnock, Fenwick and Waterside,UKM3301004,3122004.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000522,Crosshouse, Gatehead and Knockentiber,UKM3301005,3122005.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000523,Altonhill, Hillhead and Longpark,UKM3301006,3122006.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000524,Onthank,UKM3301007,3122007.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000525,Kilmarnock Central West,UKM3301008,3122008.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000526,Kilmarnock Central East,UKM3301009,3122009.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000527,North New Farm Loch and Dean,UKM3301010,3122010.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000528,South New Farm Loch,UKM3301011,3122011.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000529,Crookedholm, Moscow, Galston West and Hurlford North,UKM3301012,3122012.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000530,Newmilns,UKM3301013,3122013.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000531,Grange/Howard,UKM3301014,3122014.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000532,Kilmarnock Central South,UKM3301015,3122015.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000533,Riccarton,UKM3301016,3122016.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000534,Shortlees,UKM3301017,3122017.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000535,Bellfield,UKM3301018,3122018.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000536,Hurlford,UKM3301019,3122019.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000537,Galston East,UKM3301020,3122020.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000538,Darvel,UKM3301021,3122021.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000539,Mauchline,UKM3301022,3122022.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000540,Catrine, Sorn and Mauchline East,UKM3301023,3122023.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000541,Muirkirk, Lugar, Logan,UKM3301024,3122024.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000542,Drongan, Stair and Rankinston,UKM3301025,3122025.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000543,Ochiltree, Skares, Netherthird and Craigens,UKM3301026,3122026.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000544,Auchinleck,UKM3301027,3122027.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000545,Cumnock West,UKM3301028,3122028.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000546,Cumnock East,UKM3301029,3122029.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000547,Patna and Dalrymple,UKM3301030,3122030.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000548,Dalmellington,UKM3301031,3122031.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000549,New Cumnock,UKM3301032,3122032.00,S30000017,East Ayrshire,UKM3301,31220.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000550,Irvine West,UKM3302001,3122101.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000551,Irvine Townhead,UKM3302002,3122102.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000552,Irvine Vineburgh and Woodlands South,UKM3302003,3122103.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000553,Irvine North,UKM3302004,3122104.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000554,Eglinton and Lawthorn,UKM3302005,3122105.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000555,Dreghorn,UKM3302006,3122106.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000556,Irvine Landward,UKM3302007,3122107.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000557,Bourtreehill,UKM3302008,3122108.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000558,Woodlands North and Girdle Toll,UKM3302009,3122109.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000559,Kilwinning East,UKM3302010,3122110.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
S31000560,Kilwinning South,UKM3302011,3122111.00,S30000018,North Ayrshire mainland,UKM3302,31221.00,UKM33,East Ayrshire and North Ayrshire Mainland,312.00,UKM3,South Western Scotland,3.00,UKM,Scotland
